title_name,realease_date,price,description,title_review,title_rating,developer,publisher,game_tags
"Total War: WARHAMMER III","Feb 17 2022","5999.0","The cataclysmic conclusion to the Total War: WARHAMMER trilogy is here. Rally your forces and step into the Realm of Chaos, a dimension of mind-bending horror where the very fate of the world will be decided. Will you conquer your Daemons… or command them?","Mixed","(26,470)","CREATIVE ASSEMBLY","SEGA, Feral Interactive","Strategy,Grand Strategy,Turn-Based Strategy,RTS,Action,Real Time Tactics,Dark Fantasy,Fantasy,War,Atmospheric,Colorful,Tactical,PvP,Story Rich,Multiplayer,Co-op,Warhammer 40K,Games Workshop,Online Co-Op,Singleplayer,+"
"NieR:Automata™","Mar 17 2017","1999.0","NieR: Automata tells the story of androids 2B, 9S and A2 and their battle to reclaim the machine-driven dystopia overrun by powerful machines.","Very Positive","(808)","Square Enix, PlatinumGames Inc.","Square Enix","Great Soundtrack,Story Rich,Female Protagonist,Action,Hack and Slash,RPG,Open World,JRPG,Anime,Post-apocalyptic,Singleplayer,Robots,Atmospheric,Sci-fi,Nudity,Adventure,Spectacle fighter,Bullet Hell,Character Action Game,Violent,+"
"Valheim","Feb 2 2021","1999.0","A brutal exploration and survival game for 1-10 players, set in a procedurally-generated purgatory inspired by viking culture. Battle, build, and conquer your way to a saga worthy of Odin’s patronage!","Very Positive","(4,514)","Iron Gate AB","Coffee Stain Publishing","Open World Survival Craft,Survival,Online Co-Op,Open World,Multiplayer,Building,Crafting,Exploration,Co-op,Base Building,Sandbox,Adventure,Mythology,RPG,Sailing,Early Access,Action,Indie,PvP,Fishing,+"
"Forza Horizon 5","Nov 9 2021","5999.0","Your Ultimate Horizon Adventure awaits! Explore the vibrant and ever-evolving open world landscapes of Mexico with limitless, fun driving action in hundreds of the world’s greatest cars. Begin Your Horizon Adventure today and add to your Wishlist!","Very Positive","(3,479)","Playground Games","Xbox Game Studios","Racing,Open World,Driving,Adventure,Multiplayer,Automobile Sim,Simulation,Realistic,Exploration,Arcade,First-Person,Atmospheric,Sports,PvP,Co-op,Online Co-Op,Singleplayer,Beautiful,Action,Third Person,+"
"Marvel's Guardians of the Galaxy","Oct 26 2021","2999.0","Fire up a wild ride across the cosmos with a fresh take on Marvel’s Guardians of the Galaxy. In this action-adventure game, you are Star-Lord leading the unpredictable Guardians from one explosion of chaos to the next. You got this. Probably.","Very Positive","(524)","Eidos-Montréal","Square Enix","Action,Story Rich,Singleplayer,Action-Adventure,Third-Person Shooter,Exploration,Shooter,Adventure,Choices Matter,Superhero,Sci-fi,Comedy,Space,Cinematic,Atmospheric,Aliens,Great Soundtrack,Realistic,Violent,RPG,+"
"Stardew Valley","Feb 26 2016","1499.0","You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home?","Overwhelmingly Positive","(6,777)","ConcernedApe","ConcernedApe","Farming Sim,Life Sim,Pixel Graphics,RPG,Multiplayer,Relaxing,Agriculture,Simulation,Crafting,Sandbox,Indie,Building,Singleplayer,Casual,Open World,2D,Great Soundtrack,Cute,Dating Sim,Fishing,+"
"Distant Worlds 2","Mar 10 2022","4999.0","Distant Worlds 2 is a vast, pausable real-time 4X space strategy game.","Mostly Positive","(926)","CodeForce","Slitherine Ltd.","Simulation,Strategy,4X,Grand Strategy,Sci-fi,3D,Singleplayer,Combat,Procedural Generation,Space,+"
"Call of Duty®: Black Ops III","Nov 6 2015","5999.0","Call of Duty®: Black Ops III Zombies Chronicles Edition includes the full base game plus the Zombies Chronicles content expansion.","Very Positive","(1,566)","Treyarch, Aspyr (Mac)","Activision, Aspyr (Mac)","Multiplayer,FPS,Zombies,Shooter,Action,First-Person,Co-op,Singleplayer,Futuristic,Illuminati,Hero Shooter,Robots,Sci-fi,Gore,Great Soundtrack,Story Rich,Atmospheric,Quick-Time Events,Parkour,Simulation,+"
"PowerWash Simulator","May 19 2021","1699.0","Release the Pressure with PowerWash Simulator! Wash away your worries with the soothing sounds of high-pressure water. Fire up your power washer and blast away every speck of dirt and grime you can find, all with the simple satisfaction of power-washing to a sparkling finish.","Overwhelmingly Positive","(1,006)","FuturLab","Square Enix","Simulation,Casual,Indie,Relaxing,Singleplayer,Early Access,Family Friendly,First-Person,Colorful,3D,Realistic,Atmospheric,FPS,Multiplayer,Co-op,Online Co-Op,Story Rich,Funny,VR,NSFW,+"
"World War 3","Oct 20 2018","1499.0","World War 3 is a tactical online multiplayer FPS where the world is your battleground. Outgun the enemy in thrilling, team-based skirmishes with a huge arsenal of weapons, vehicles, gadgets, and drones at your disposal.","Mostly Positive","(1,522)","The Farm 51","MY.GAMES, The 4 Winds Entertainment","FPS,Multiplayer,Tactical,Shooter,Military,War,Modern,Action,PvP,Team-Based,Combat,First-Person,Realistic,Character Customization,Gun Customization,Early Access,Atmospheric,Physics,3D,Vehicular Combat,+"
